timestamp,dataset,channel,window,sensor_height_m,reference_height_m,wind_profile_alpha,wind_mean_roof_m_s,wind_median_roof_m_s,wind_max_raw_roof_m_s,wind_std_roof_m_s,wind_3s_gust_roof_m_s,wind_mean_10m_m_s,wind_median_10m_m_s,wind_max_raw_10m_m_s,wind_std_10m_m_s,wind_3s_gust_10m_m_s,wind_mean_roof_mph,wind_3s_gust_roof_mph,wind_max_raw_roof_mph,wind_mean_10m_mph,wind_3s_gust_10m_mph,wind_max_raw_10m_mph,n_samples
2023-03-01 08:00:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,0.44290279148505557,0.3888096,1.959161,0.2856613624480096,1.3923276500000001,0.3135053355563571,0.2752158858760454,1.3867770502292098,0.20220319901228534,0.9855484217068265,0.9907453281251232,3.1145482507158166,4.38251834287759,0.7012914628587079,2.2046090320929346,3.102131912645867,180000
2023-03-01 08:30:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,0.40873520309191114,0.3457157,1.955471,0.2758611892648901,1.4427789729999998,0.2893200708204367,0.24471220010194492,1.3841651121009264,0.1952662217763043,1.0212600027816339,0.9143146096365218,3.2274046461166748,4.374264047959909,0.647190566437984,2.284493563845814,3.096289173454109,180000
2023-03-01 09:00:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,0.4673719302023722,0.4479247,1.624274,0.26829304470241083,1.4788673433333333,0.33082562725880005,0.31706005488614963,1.1497298621624255,0.18990916883779477,1.0468048782453858,1.0454812325572023,3.3081320314364073,3.6333974588403684,0.7400358519568712,2.341635822846691,2.5718724547298324,180000
2023-03-01 09:30:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,0.4183267293683778,0.3683381,1.891423,0.281608838889989,1.3289749433333333,0.2961093589477904,0.26072529200256217,1.3388292277539635,0.1993346513708326,0.9407046953998837,0.9357702428605434,2.9728322819732727,4.230992752326409,0.6623777714472755,2.1042964732459795,2.994875688426007,180000
2023-03-01 10:00:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,0.8794148496285,0.59481305,6.829387,0.880499602470298,4.662975533333333,0.6224870396540026,0.4210338440367277,4.834129078076642,0.6232548736126086,3.300651378527327,1.9671949929055543,10.430779199475054,15.27690363278452,1.3924638503355449,7.3833468560471625,10.813638775225117,180000
2023-03-01 10:30:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,1.65582815456025,1.171102,8.178427,1.3645344266332524,5.941797466666667,1.1720652278539332,0.8289555463167796,5.789036669561575,0.9658752022435461,4.205855651415781,3.703982092341285,13.291422393223561,18.294620168217588,2.6218352448414723,9.40823114579406,12.949706222176022,180000
2023-03-01 11:00:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,1.2051592614406665,0.6949546,7.349017,1.2800370275401922,6.44391726,0.8530627169676718,0.491918270234667,5.201945178239215,0.9060643679801474,4.561277286422041,2.6958644896221036,14.414632381889747,16.43928283822475,1.9082469509835156,10.203286700120875,11.636419958480692,180000
2023-03-01 11:30:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,1.146901232080111,0.788708,6.507388,1.0498510278091986,5.043715823333333,0.8118252188198433,0.5582808935723913,4.6062045617164475,0.7431289779274621,3.5701554653632805,2.5655449894419062,11.28247097202337,14.556612383679296,1.816001294783112,7.986210328747487,10.303786152730051,180000
2023-03-01 12:00:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,1.1081099001822667,0.6562738,8.341532,1.208090486996191,6.033801576666667,0.784367072795216,0.4645383633640699,5.90448928972788,0.8551375624395072,4.2709800532769675,2.478771251302491,13.497229725900725,18.659475662133122,1.754579171428094,9.553910283815682,13.207966378238801,180000
2023-03-01 12:30:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,0.6873091236213333,0.5749999,6.546291,0.615051660244886,4.410020813333333,0.48650647856465906,0.40700925814881506,4.633741751148591,0.4353595886876991,3.1215993248966374,1.5374667224886645,9.864935606060595,14.643635916249089,1.0882839982208719,6.982818819113802,10.36538509115199,180000
2023-03-01 13:00:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,1.529367836223939,1.083152,8.321857,1.333492562950199,6.577263523333333,1.0825512638492005,0.7667008150478032,5.890562492255257,0.9439024577105537,4.655665413648179,3.4210984167500387,14.712919477749924,18.61546394058695,2.421598210113635,10.414426927452071,13.1768130195402,180000
2023-03-01 13:30:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,1.9611224351578778,1.5658175,9.445006,1.4698684391284453,7.182688316666666,1.3881654370246073,1.1083518780984698,6.685574876223643,1.0404350730948393,5.084210698611706,4.386905948366758,16.06721617006679,21.127876700071557,3.1052376454559005,11.373055428175778,14.955205073871769,180000
2023-03-01 14:00:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,1.5531099724364668,1.2309394999999999,8.898155,1.2144897675213973,6.79762912,1.0993569524184144,0.8713110606124859,6.298490600508225,0.859667243956409,4.811649506899014,3.474208062894741,15.205863278453812,19.904605851825316,2.459191464787073,10.763353406628063,14.089322209440358,180000
2023-03-01 14:30:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,1.6555176096730446,1.164612,7.971209,1.3449549406831294,5.886527886666667,1.1718454110432461,0.8243616497171701,5.64235900152184,0.9520160136567398,4.166733504170196,3.7032874232127835,13.167787863874956,17.83108670365066,2.621343528640043,9.320717394797315,12.621597623304032,180000
2023-03-01 15:00:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,2.985466751119894,2.503472,10.82392,2.0637073880911747,8.268543133333333,2.113239685087356,1.7720634064742105,7.661628548913003,1.4607794072020148,5.85282468165556,6.678298924301831,18.496204217370536,24.212419470293458,4.727182545381517,13.09239594142706,17.138574957303586,180000
2023-03-01 15:30:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,2.2479463766812557,1.982859,8.196989,1.537035816007409,6.628824243333334,1.5911915586965402,1.403551497319741,5.802175638541846,1.087978984381274,4.692162272859492,5.028512832590492,14.82825752356238,18.336142179670702,3.5593941452588993,10.496068076367857,12.979097258728167,180000
2023-03-01 16:00:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,1.3000080177460889,0.7606338,8.227436,1.2535696084949977,6.343859176666667,0.9202006798442004,0.5384087869596398,5.8237273133905845,0.8873296089120182,4.490451941462343,2.9080351148579267,14.190808823968013,18.404250178954886,2.0584302967166237,10.044854915583254,13.027306982351865,180000
2023-03-01 16:30:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,1.125474224565911,0.6829109,7.297246,1.1490416053789136,5.783498603333333,0.7966582762991513,0.48339322979141325,5.165299473946706,0.8133402656024725,4.0938050181354955,2.5176141387032698,12.937317920842267,16.323474409448803,1.782073810619073,9.15758101766171,11.554445852600887,180000
2023-03-01 17:00:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,0.5223737455272778,0.4404333,4.100117,0.3936262867247382,2.5919101033333334,0.3697582393379116,0.3117573249961166,2.9022362934208252,0.27862534053955224,1.834663637934752,1.1685167893863573,5.797937775888803,9.17170051896921,0.8271256248611112,4.1040256754088,6.492117692870486,180000
2023-03-01 17:30:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,2.6396105252140334,1.4975049999999999,12.76051,2.5181636196736483,9.990997729999998,1.868428014803425,1.0599974002154458,9.032428890336393,1.7824627564990994,7.072050924276326,5.904640580740047,22.349225416070123,28.54444792412309,4.1795544354049365,15.819727371770576,20.204967990194127,180000
2023-03-01 18:00:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,3.616331820263561,2.7904894999999996,13.94643,2.8395463108897543,11.643497066666665,2.5597926736777277,1.975226537025585,9.871873244020353,2.0099510234252973,8.24175987397894,8.089503892858708,26.04576115485561,31.19727541159624,5.726093131884674,18.43629177250119,22.082751530109928,180000
2023-03-01 18:30:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,3.42626936621325,2.402227,17.82403,2.747653218481496,11.642216020000001,2.42525842693271,1.7003979116779908,12.61660258988258,1.9449052045128319,8.24085309494567,7.664346291636646,26.042895535075136,39.87121957766639,5.425148592816543,18.434263365572793,28.222536215735875,180000
2023-03-01 19:00:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,5.639693436255895,5.175018,18.89528,3.7715437061314767,15.671105956666667,3.9920136363106384,3.663096701559017,13.374878665742624,2.669658213694307,11.0926718592375,12.615634923621798,35.05526565109755,42.267537580529655,8.929880181439321,24.81360025777892,29.918751489223805,180000
2023-03-01 19:30:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,6.752199306078978,7.0598765,18.16819,3.9708568244379525,15.3657924,4.779492362416322,4.997279298461187,12.860213599701009,2.810740472006431,10.876558005649567,15.1042396789526,34.372298675733674,40.641083571939824,10.691419923085892,24.33016733547234,28.76747852474274,180000
2023-03-01 20:00:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,6.993404455061422,7.4342965,23.20039,3.7820733985541617,16.152436966666667,4.950227572542478,5.262309616616164,16.42221767806079,2.6771115755148776,11.43337831380231,15.64380023054182,36.13197245585775,51.897794380815974,11.073343710948624,25.575738890932126,36.735454720071516,180000
2023-03-01 20:30:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,7.831064726147445,8.420942,20.28148,3.9872792580899836,17.1542788,5.5431589548182965,5.960699047659311,14.3560896775113,2.8223649653980147,12.142524352553705,17.51759289134627,38.3730288117394,45.36837866857547,12.399693438659382,27.162053401381737,32.11365801161257,180000
2023-03-01 21:00:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,8.892191663317394,9.799901,19.89436,4.195423551269192,16.463031033333333,6.294269498488418,6.936784573252676,14.082069762004236,2.9696983029425588,11.653229935792893,19.89126624757826,36.82675159568118,44.50241589119537,14.07987987313979,26.067532963029887,31.50069291786914,180000
2023-03-01 21:30:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,7.651211615505244,8.1840735,18.00036,3.4581932198796683,15.4988735,5.415851313306987,5.793033501171698,12.741416424614343,2.4478554812939723,10.970758439048996,17.115272940911854,34.6699926181102,40.265658554044336,12.114914355106883,24.540887703670776,28.501736812397837,180000
2023-03-01 22:00:00,01.03.2023,08N4S,30min,118.0,10.0,0.14,6.616626521956944,7.3304465,15.12196,3.305416945448817,12.575994133333332,4.683528209569202,5.1888001925993,10.703963116091073,2.339713970106161,8.901820752824218,14.800971997935164,28.13169768551655,33.82686113099495,10.476754226845912,19.912805907355512,23.94408356319582,180000
